id,review,date,rating
croc_review_7169,The classic clogs are not as comfortable as the Baya Clogs.,"May 5, 2022",2.0
croc_review_7170,"The classic clogs are the best shoes you'll ever get, and it is worth the money for them. They are comfortable, stylish, and many more.","August 5, 2021",5.0
croc_review_7171,The classic croc wide width is very comfortable with or without socks.,"April 20, 2022",5.0
croc_review_7172,"The classic crocs are always my favorite go-to. I have MS, and these are the only shoes I can wear comfortably and be able to walk with the least amount of difficulty, and I absolutely love them, and Crocs customer service is second to none.","May 15, 2021",5.0
croc_review_7173,The classic crocs is a great compliment to any outfit.,"April 7, 2022",5.0
croc_review_7174,"The classic fit was super wide, even when trying it on with socks, so I had to return these. Otherwise, really nice Crocs.","September 15, 2022",4.0
croc_review_7175,"The classic is always my go-to! My favorite shoe! Yes,","September 7, 2021",5.0
croc_review_7176,The classic is always perfect! It's comfortable and cute.,"December 18, 2021",5.0
croc_review_7177,"The classic is super comfy, and the color is so cute.","March 21, 2021",5.0
croc_review_7179,"The clog is as expected, comfortable. However, not one of the junkets has stayed on the clog. The holes in the clog are too big, and the junkets keep falling off. In fact, the American flag has already been lost!","August 26, 2021",5.0
croc_review_7180,"The clog is cute and perfect fit. True to size, I bought a size 7, and it fits perfectly. The only thing I dislike is the spiky soles on the inside. I don't find that comfortable, it feels like I'm walking on rocks. I wear it with socks, as I see most people do.","July 31, 2021",4.0
croc_review_7181,"The clogs are my in-house footcover, like slippers. They're great! I had only one problem, and that was the inside, anti-skid bumps. But 15 min. and a piece of sandpaper later..not so bad.","August 12, 2023",4.0
croc_review_7182,"The clogs are way more comfortable than I ever imagined, and the yellow color is fabulous!","April 2, 2021",5.0
croc_review_7183,"The clogs came in at the exact estimated date given. Overall, the experience was beyond expected.","April 2, 2022",5.0
croc_review_7184,"The clogs may seem to be a simple shoe, but it is anything but. Now when I walk around, people open doors for me, ask for my autograph, and try to give me money or their first born child.","March 6, 2022",5.0
croc_review_7185,The clogs were too small; I need to return them for the next size up.,"May 29, 2021",1.0
croc_review_7187,The color and fit were perfect. I would recommend...,"April 6, 2022",5.0
croc_review_7189,The color ballerina pink is a little darker in person.,"October 28, 2021",5.0
croc_review_7191,"The color does match, and the sizing isn't the same. Overall, I still like them.","September 2, 2021",4.0
croc_review_7186,"The color I got was way different than it looked online. They also look kinda big on me, and I got my normal shoe size.","August 4, 2021",3.0
croc_review_7194,"The color is 100% false; once you receive the product, the color is way off. I always order crocs, and this was by far my most disappointing disappointment. Very, very disappointed in the color choice, nowhere near the picture.","August 30, 2021",1.0
croc_review_7195,The color is a POP of blue.. Very colorful & BOLD!,"March 20, 2023",5.0
croc_review_7196,"The color is a little off, but I love them!","May 24, 2021",5.0
croc_review_7197,"The color is absolutely perfect, and like I anticipated, the shoes are super comfy!","August 22, 2023",5.0
croc_review_7198,"The color is absolutely perfect. We know crocs are comfortable, but these are truly amazing.","May 3, 2021",5.0
croc_review_7199,The color is amazing and super comfortable!,"July 16, 2021",5.0
croc_review_7200,The color is amazing. I get tons of compliments.,"April 19, 2022",5.0
croc_review_7203,"The color is beautiful, and the scent is a plus. Definitely my favorite.","November 4, 2022",5.0
croc_review_7202,"The color is beautiful, and it's so comfortable.","November 4, 2022",5.0
croc_review_7204,The color is beautiful. I bought them for my niece for Christmas.,"December 10, 2021",5.0
croc_review_7205,The color is bright and I and I would like it please.,"August 7, 2021",5.0
croc_review_7206,The color is brighter than I thought it was.,"December 17, 2022",3.0
croc_review_7207,The color is darker than this pic and perfect. We bought them to match my daughters softball uniform. It's great for wearing between games because they are comfortable and allows her to get air.,"April 30, 2021",5.0
croc_review_7208,"The color is exactly as pictured, bright and beautiful. I got so many compliments wearing them. They are extremely comfortable for long-distance walking activities. I loved them so much I ordered them in blue.","September 27, 2022",5.0
croc_review_7209,"The color is exactly as seen on the website, and it has the classic crocs feel. An amazing purchase!","December 15, 2022",5.0
croc_review_7210,The color is gorgeous - it's a much warmer white and goes with my wardrobe beautifully. I'll be wearing these sparingly so I don't get them super dirty.,"August 26, 2021",5.0
croc_review_7215,"The color is great, not too bright but just enough to stand out.","May 28, 2021",5.0
croc_review_7216,"The color is great. This is my third pair of Converse, and I'm hooked.","November 4, 2022",5.0
croc_review_7214,"The color is great, not to mention how comfortable they are!","May 4, 2021",5.0
croc_review_7219,"The color is lovely, and they are easy on and off. Unfortunately, the heel is too high. My hips and lower back were killing me after the first few hours. They are now relegated to after-my-shower shoes.","October 20, 2021",2.0
croc_review_7221,"The color is not brown at all, and certainly not chocolate brown. Maybe military grey.","July 31, 2021",3.0
croc_review_7222,"The color is not too bright, but it's a nice grape purple.","February 22, 2023",5.0
croc_review_7223,"The color is off from the product photo; my crocs are a couple of shades darker. I also feel unsteady in ""lounge mode."" I usually keep them in sports mode.","October 17, 2021",4.0
croc_review_7225,The color is perfect. Bright and vibrant. The fit is comfortable and true to size.,"February 7, 2022",5.0
croc_review_7227,"The color is pretty, and the kids really like it.","December 15, 2021",5.0
croc_review_7228,"The color is really nice, and the quality is perfect.","August 28, 2023",5.0
croc_review_7230,"The color is so beautiful, and they are really comfortable.","January 5, 2022",5.0
croc_review_7231,The color is so bright and makes me happy. I get nothing but compliments on them!,"March 29, 2021",5.0
croc_review_7232,The color is so bright and pretty super comfortable to wear during my 12hr shifts and easy to clean afterward.,"April 2, 2021",5.0
croc_review_7233,"The color is so much better in person, and I just love a classic pair of crocs!","December 3, 2022",5.0
croc_review_7235,The color is so vibrant! I love it so much!,"August 11, 2023",5.0
croc_review_7237,"The color is the color I wanted, but they are HUGE! I don't know why they fit this way. I got them the same size as all my crocs, but this is the first time I actually ordered them from the croc store, and they fit me huge.","May 2, 2021",1.0
croc_review_7238,"The color is very beautiful, and it's very comfortable.","March 8, 2023",5.0
croc_review_7239,The color is vibrant and fun. A perfect fit!,"September 27, 2022",5.0
croc_review_7242,The color looks even better in person.,"July 10, 2021",5.0
croc_review_7244,"The color of these Crocs is beautiful. They stand out, and I love the way they feel on my feet.","April 28, 2021",5.0
croc_review_7245,The color on these; I'm excited to open them up and wear them.,"November 4, 2022",5.0
croc_review_7229,The color is so amazingly beautiful. I love it's so bright. I get so many compliments on the color.,"May 12, 2021",5.0
croc_review_7246,"The color was a bit darker than I expected, but they are very comfortable and cute.","January 18, 2022",5.0
croc_review_7247,"The color was brighter than expected, and the shoe fit larger than expected, but it is fine.","May 1, 2021",4.0
croc_review_7248,"The color was darker than shown in the picture, but other than that, they are a comfortable pair of crocs. I use them for work. I am a nursing assistant.","May 14, 2021",3.0
croc_review_7249,"The color was even better in person, and delivery was fast.","February 28, 2022",5.0
croc_review_7250,The color was even better than I expected it to be!,"August 6, 2022",5.0
croc_review_7251,The color was perfect for me.,"March 31, 2021",5.0
croc_review_7252,"The color, fit, and comfort fit my expectations. In addition to this, the shipping was really fast. I definitely will purchase another pair.","April 3, 2021",5.0
croc_review_7253,"The colors are very accurate, and very comfortable. Worth the hype!","September 2, 2021",5.0
croc_review_7255,The comfort and formulation of the feet make a big difference. I couldn't have asked for a better show.,"October 5, 2021",5.0
croc_review_7257,"The croc I purchased came worn out. The bottoms were dirty, and the top had scruffs. This product was not brand new.","March 5, 2022",1.0
croc_review_7112,The Crocs feel so good on your feet.,"August 25, 2021",5.0
croc_review_7258,"The crocks were a gift for my granddaughter, and I was pleased that they were delivered in plenty of time to wrap and be ready for Christmas. She loves them.","January 8, 2022",5.0
croc_review_7100,The Crocs are great because you can use them every where.,"April 3, 2021",5.0
croc_review_7259,"The crocs I bought were perfect except I ordered one size up after reading reviews that they run small. The size 11 Men was slightly loose, so there is no need to change the size you order. They are true to size and width.","May 23, 2021",4.0
croc_review_7260,"The crocs I ordered are amazing! I wear them almost every day, even in the rain. The camo is nicely done, and I love my crocs!","March 19, 2021",5.0
croc_review_7262,"The crocs are adorable. I honestly thought the color would be a little too bright, but they're perfect.!","November 23, 2021",5.0
croc_review_7263,The crocs are amazing and really comfortable. I love the color and how cute they look with my outfits. They feel soft and comfy and are overall the best product I have ever purchased.,"December 8, 2021",5.0
croc_review_7265,"The crocs are exactly how I pictured them, and my daughter loves how they look and how they fit!","April 10, 2021",5.0
croc_review_7266,"The crocs are for my husband. It took years to wear his crocs out, so he wanted another pair. Great for working in the yard.","September 2, 2023",5.0
croc_review_7101,"The Crocs are great, but one shoe seems bigger than the other.","May 11, 2021",2.0
croc_review_7267,"The crocs are great for outdoor activities and to go gout in public. They are also great for just trying to get around the house. One thing that I don't really like are the little bumps on the bottom of where your foot goes. Other than that, they are a great shoe!","May 24, 2021",5.0
croc_review_7269,"The crocs are great, so comfy! I will definitely be buying more!","September 6, 2021",5.0
croc_review_7270,"The crocs are great, super comfortable. We had to return and get two sizes down. Husband wears a 10 sneaker sneaker, and he needed an 8 croc!","February 3, 2022",5.0
croc_review_7268,"The crocs are great, but the delivery service (UPS and USPS ) leaves a lot to be desired.","January 14, 2022",5.0
croc_review_7271,"The crocs are nice, however the jibbitz I ordered keep falling off the crocs.","May 9, 2021",5.0
croc_review_7097,"The Crocs are OK, the insole has some little bumps which takes a little to get used to, they are lightweight, and the color is matched, but overall, I think they are overpriced.","December 8, 2021",3.0
croc_review_7272,The crocs are so cute and comfy. I wish that I would have gotten an 8 in men instead of a 7 in men. I was looking to get a 9 in women's size.,"March 27, 2022",5.0
croc_review_7273,"The crocs are ugly; I didn't buy them for fashion, but they did look as expected. My biggest complaint is the shipping, which took close to a month. I spoke to customer support when I thought the shoes were missing, and they couldn't have cared less, said it wasn't their issue.","March 27, 2023",1.0
croc_review_7274,The crocs are very comfortable. I love them.,"May 13, 2021",5.0
croc_review_7275,The crocs arrived early! My kids love them!,"October 10, 2021",4.0
croc_review_7276,"The crocs arrived in a timely manner. The color was the correct one, and I was very happy with the service from ordering to delivery. I would definitely order again.","April 10, 2021",5.0
croc_review_7277,"The crocs arrived more than 2 weeks late; they didn't fit right, so I tried to exchange them, and the website won't let me.","December 16, 2022",1.0
croc_review_7278,"The crocs came in a good time frame, but they came in a bag and not a box.","November 22, 2021",4.0
croc_review_7279,"The crocs came in good condition and earlier than expected. I got the electric pink ones, and they're so bright and colorful, it makes my day!","January 24, 2022",5.0
croc_review_7280,"The crocs feel true to size. I wear a 7 1/2, and I purchased a 7.","April 13, 2023",5.0
croc_review_7281,The crocs fit and all is well. I love them!,"December 25, 2021",5.0
croc_review_7282,The crocs fit great! Use them leisurely and are very comfortable.,"March 27, 2021",5.0
croc_review_7283,"The crocs fit me just right, and the color is so beautiful, and I would definitely tell someone to buy them.","October 15, 2021",5.0
croc_review_7284,The crocs fit perfectly. I purchased my exact size!,"May 1, 2021",5.0
croc_review_7285,"The crocs run large as I normally buy 10.5 to 11 size shoes. Even size 10 crocs are a little loose. The blue I bought stands out, and I doubt I will misplace them because I cannot see them. Because they wear out fast for me, I only buy the shoes when I get a discount.","April 17, 2022",4.0
croc_review_7286,"The crocs showed up 7w, and my daughter is slim, and her previous crocs were regular. So the fact that you don't make regular width is disappointing. So wide and less comfortable.","May 30, 2021",1.0
croc_review_7287,The crocs shrink to a half size.,"October 3, 2022",2.0
croc_review_7288,"The crocs that I ordered for my son after finally receiving them, are just as pictured. However, it took three weeks for me to get them. I'm thinking because of the pandemic, packages are being delayed.","January 14, 2022",4.0
croc_review_7289,"The crocs themselves are amazing, but I will say that ordering from crocs, I expected a better experience. I expected to get a neat looking package with maybe a crocs sticker or something. Crocs is big enough that they can provide a better experience than a very plain shipping bag with the shoes alone.","April 16, 2023",4.0
croc_review_7290,"The crocs themselves are awesome, but I ordered the wrong size. My son outgrew kids' sizes, and the site suggested I order men's sizes. I ordered him an 8-inch pair of men's pants when, in reality, I should have ordered him an 8-inch pair of women's pants. So they're HUGE! He can't wear them now but he'll be able to wear them in two years! Hopefully, they're still in style.","January 25, 2022",4.0
croc_review_7291,The crocs were a birthday gift to our teenage grandson. He loves them. I was exceptionally impressed with the quick delivery time.,"October 27, 2021",5.0
croc_review_7292,The crocs were a gift that was really liked. They use them everyday!,"July 6, 2022",5.0
croc_review_7293,"The crocs were amazing and comfortable, but I just had to go down a size, and they raised the prices up, which was the sad part.","January 16, 2022",4.0
croc_review_7116,The Crocs were amazing; everything arrived in good condition and for a great deal too!,"September 8, 2023",5.0
croc_review_7294,"The crocs were damaged upon arrival at my home. I don't think this was your company's fault, but when I opened my package, the inside of the back strap was cracked/broken.","July 18, 2021",1.0
croc_review_7296,"The crocs were fine, and they fit true to size, but they are more purple than they looked online.","May 6, 2023",3.0
croc_review_7295,The crocs were fine but had to send them back because they were too big. Now I just ordered a new pair and downsized by one size. I hope these fit.,"July 20, 2021",4.0
croc_review_7297,The crocs were for my husband. He is a boat captain and will only wear crocs. They were shipped quickly and arrived in great shape.,"October 10, 2022",5.0
croc_review_7298,"The crocs were for my son. He loves them, and they are very comfortable.","April 20, 2021",5.0
croc_review_7299,"The crocs were in good condition; the things that go in the holes were also fine. My problem with crocs is that they never had my shoe size in stock, and I had to order them online, which cut the cake for me. Also, they need a bit more diverse designs, which is why I also took another star off. Overall, good shoes!!","May 29, 2021",3.0
croc_review_7300,"The crocs were perfect! They arrived super fast too, and I didn't even get express shipping! Thank you!","September 24, 2022",5.0
croc_review_7301,The crocs were so pretty and so comfortable.,"August 25, 2021",5.0
croc_review_7119,"The Crocs worked perfectly for my son, and Zappos delivery is always so reliable!","July 10, 2021",5.0
croc_review_7302,The cross is so comfortable. My feet feel like I'm walking on cloud nine. I also love the fact that kids can wear them as well. Thanks,"March 6, 2022",5.0
croc_review_7303,"The current Classic models are not like the original ones made years ago...seems to have less arch support or it's differently shaped. I have severe osteoarthritis in about every joint, and my feet do feel well-supported and protected from the surfaces I walk on.","September 14, 2021",5.0
croc_review_7306,"The embossed insole is odd, and the rear strap isn't adjustable. However, for beach wearing, they are OK.","July 13, 2021",4.0
croc_review_7309,"The first brand name Crocs that I've bought. I have others that aren't brand name. These were bigger than my other 7s. I kept them, as it's winter and will wear with socks. For summer, I'd get a 6. They are very wide, which is good for my wide feet, but if you have narrow feet, they would be too wide. Comfort is great, though.","January 19, 2011",4.0
croc_review_7317,"The first pair of crocs I got were Slate Gray, M7/W9. Now I currently have Blue Bolt M9/W11. It fits perfectly, and it just feels so comfortable. Also, easy to put on. But I always wear them with socks. If I don't, I get a lot of blisters. In the future, I am definitely buying more crocs again. Lastly, I think they have a wide variety of colors, and it is very pleasing to look at. It makes me want to dance just how colorful it is!!","May 14, 2023",5.0
croc_review_7310,The first pair I bought for my daughter this year. She loved you so much she had me by a second.,"April 17, 2022",5.0
croc_review_7324,The fit and comfort of these crocs are amazing. They are perfect for running out quickly. My kids love them.,"January 6, 2022",5.0
croc_review_7325,"The fit and size are true to what I wear. The material is soft and more comfortable than expected. The arch support is good, the shoe is light, and overall, I highly recommend Crocs Classic Clog.","August 7, 2022",5.0
croc_review_7326,The fit and size is true. It is comfortable and can be worn all day.,"June 4, 2021",5.0
croc_review_7327,The fit and size of these shoes were perfect for my son; he loves them.,"January 5, 2022",5.0
croc_review_7328,"The fit and size was perfect, absolutely comfortable, and I will buy more! Thank You!","July 29, 2022",5.0
croc_review_7330,The fit and size were great. Thank you for the amazing price.,"June 18, 2022",5.0
croc_review_7331,"The fit is good and comfortable. Crocs generally fit loose, so he was expecting that. This is my son's first pair, and he wears them to a medical school for training.","February 27, 2020",5.0
croc_review_7332,"The fit is great, and the shoe is really comfortable. Great for just walking around the house or going out around the neighborhood.","February 2, 2022",5.0
croc_review_7336,"The fit is perfect, and they are so comfortable. I would highly recommend them to everyone.","July 7, 2021",5.0
croc_review_7337,"The fit is perfect, and they are so comfortable. I would highly recommend them to everyone. The lavender is just the perfect color.","July 7, 2021",5.0
croc_review_7334,The fit is perfect for everyday wear. My teenager loves crocs.,"January 5, 2022",5.0
croc_review_7339,The fit is perfect; my kids were so happy with them.,"January 6, 2022",5.0
croc_review_7335,The fit is perfect!! I absolutely love the color!,"September 24, 2021",5.0
croc_review_7338,"The fit is perfect. Size 8 women's. The color is great, a dark grey. They are really comfortable, and the texture is like a massage.","January 18, 2022",5.0
croc_review_7341,"The fit of the shoe was right on. I need a lot of arch support for my high arches, and these didn't give me enough.... I wish they came with more support because I would love to be able to wear them.","August 3, 2022",4.0
croc_review_7340,"The fit is so lit, the style so wild, and the color like no other.","July 2, 2021",5.0
croc_review_7342,"The fit was a little small, and actually was uncomfortable to wear.","May 26, 2022",1.0
croc_review_7344,"The fit was good, however, the color was disappointing.","December 20, 2022",3.0
croc_review_7349,"The fit was perfect, and they are very comfortable. However, it would have been nice to have some selection in color. There was only one available color in my size, hot pink, not my favorite color. I would order another pair, but I don't really want two pairs in hot pink. Other than that, I am very happy with my purchase.","April 20, 2021",5.0
croc_review_7353,"The fit was true to size. I was looking for a shoe that I could stand in all day behind the salon chair, and this shoe allows me to do that without my feet screaming by the end of the day.","January 23, 2022",5.0
croc_review_7355,The fit was way too large and completely different from another pair of Crocs that I own. I had to send them back.,"July 14, 2021",2.0
croc_review_7356,The holes allow my foot to breathe. It is very comfortable.,"April 13, 2022",5.0
croc_review_7357,"The holes may offer some ventilation, but they let sand, grit, and water in. Offering your vent-less clogs (like the Bistro) with a good selection of subdued colors and a non-slip sole would be very nice.","April 5, 2023",2.0
croc_review_7360,"The inner sole had these ""prickles"" that my previous crocs never had- very uncomfortable.","March 27, 2022",3.0
croc_review_7361,"The inside ""prickly points"" hurt my feet, so I sent them back, and I am losing the cost of shipping and return shipping, approximately $20. Very disappointed they don't have the Crocs I am used to wearing.","September 21, 2022",1.0
croc_review_7362,The inside arch design forces you to walk with a bow-legged heel impact.,"May 3, 2021",1.0
croc_review_7364,"The item order was exactly as shown, shipped fast. Very good vendor; I will order from them again.","January 15, 2012",5.0
croc_review_7365,The jibbitz continue to fall off. Not sure if it is due to a larger size croc but not truly pleased.,"May 7, 2021",1.0
croc_review_7366,The kids love them; they wear them everyday.,"December 6, 2021",5.0
croc_review_7368,"The length is true to size, the width is pretty roomy. We ordered two pairs in the same size (W9) but different colors (one white, one Icy Blue), and they both looked great. We were in shock how Icy Blue fit my daughter’s feet. They both look the same, but Icy Blue was ginormous inside and my daughter’s feet were swimming in those. The shoes looked the same size and marked the same size, but inside was different. We were puzzled. Long story short, we kept the white pair and Icy Blue had to go back. I still don't know what the issue was.","May 30, 2022",4.0
croc_review_7370,"The little lines that are inside the sandals are very uncomfortable, and we didn't like them.","October 14, 2022",1.0
croc_review_7371,The little nubs/bumbs on the sole hurt the feet like there's no tomorrow.,"May 17, 2021",3.0
croc_review_3320,I love the shoes even more in person.,"August 3, 2021",4.0
croc_review_7372,"The material feels like lesser quality than previous versions. It's hard, stiff, and uncomfortable. As a result, the shoes were returned.","May 5, 2021",1.0
croc_review_7373,The material seemed to be harder than usual and the size smaller and narrower than the same crocs I have ordered in previous years.,"February 14, 2022",3.0
croc_review_7374,"The minute I start feeling back pain, I slip into my classic (ugly) crocs. In no time, the pain is gone. A few years ago, I had plantar fasciitis. My doctor recommended wearing classic crocs to alleviate the pain associated with that problem. They worked like magic. I'm grateful for such a simple ""fix!""!","July 26, 2021",5.0
croc_review_7375,"The moment I got them, I smiled and felt great. I always wanted those flashes of light like I'd seen on little children! Lol with these, I got to have them but in a more sophisticated manner, and I haven't stopped getting looks and compliments. I don't care if anyone else likes them because I love them. Besides being completely comfortable, they just suit me! I highly recommend them for adventurous grannies like me.","April 3, 2023",5.0
croc_review_7379,The most comfortable feet I have been since I wore this. On my feet 24-7. I got them in light baby blue.,"October 6, 2021",5.0
croc_review_7393,The most comfortable shoes EVER. I don't go anywhere without them.,"April 11, 2021",5.0
croc_review_7376,The most comfortable and versatile shoes you can buy,"November 15, 2021",5.0
croc_review_7377,The most comfortable casual shoe ever made.,"January 8, 2022",5.0
croc_review_7382,The most comfortable pair of shoes I have ever owned.,"July 19, 2021",5.0
croc_review_7383,The most comfortable pair of shoes ever!!!!,"April 6, 2021",5.0
croc_review_7387,"The most comfortable shoe I've ever had, I put them on, and I don't wanna take them off.","June 4, 2021",5.0
croc_review_7389,The most comfortable shoe ever I've ever worn.,"September 30, 2022",5.0
croc_review_7390,The most comfortable shoe ever! Thank you so much!,"June 5, 2021",5.0
croc_review_7394,"The most comfortable shoes I ever had. Lots of toe room. Great cushioning. I suffer from heel spurs and Achilles tendinitis. After walking all day in these shoes, I didn't have terrible heel pain. I will definitely get another pair of these.","July 18, 2021",5.0
croc_review_7395,The most comfortable shoes I have ever had,"April 21, 2021",5.0
croc_review_7399,"The most comfortable shoes ever - I have two pairs of Crocs myself, but bought this pair for my father for Father's day. Since a friend of mine got a pair of Crocs, most of the people in my circle have ended up with some because they are so comfortable. Do not let the look scare you off; once you wear them, they will still be one of your favorite pairs of shoes!","June 24, 2006",5.0
croc_review_7400,The most comfortable shoes ever for walking on concrete or for casual wear!! I will definitely purchase again!,"August 13, 2021",5.0
croc_review_7401,The most comfortable shoes ever! I love them so much that I have bought 3 pairs.,"March 5, 2022",5.0
croc_review_7402,The most comfortable shoes ever!!! And super cute too.,"April 25, 2022",5.0
croc_review_7403,"The most comfortable shoes ever. Not the prettiest, but super, crazy comfy!","August 2, 2021",5.0
croc_review_7404,"The most comfortable shoes for my feet, wear them everywhere. I'm a nurse, and these are the easiest to clean and they hold up really well. Better than the 100.00 + dollar shoes I used to buy.","March 29, 2021",5.0
croc_review_7407,The name says it is a classic. Still as comfy as ever.,"October 28, 2021",5.0
croc_review_7409,"The new lime zest color is just perfect in person. Gorgeoussss, love it!","July 15, 2021",5.0
croc_review_7411,The online buying experience was superior - easy and quick!,"March 22, 2022",5.0
croc_review_7412,"The only issue I have with these particular crocs that I purchased are that they look like a completely different color in person than they do on the website. I thought for sure they were going to be a Carolina blue color, but they are definitely more of a lilac. And my husband is not wearing those.","March 8, 2023",1.0
croc_review_7414,"The only reason why I didn't give it a 5 was because the ballerina pink croc looks lavender. I wanted it to be like a baby pink, but it looks lavender. It should look like a blush pink, but it doesn't.","April 3, 2022",4.0
croc_review_7421,"The other models are disappointing. I bought three different models, and the ""Classic Clog"" is by far the best one.","August 14, 2023",5.0
croc_review_7422,The perfect casual slip-on shoes. Convenient and comfy!,"June 27, 2023",5.0
croc_review_7426,"The perfect shoe, it retains no odor, hose out if dirty, step in and go, or use the back strap for ""four wheelin."" Anti fashion!","October 23, 2022",5.0
croc_review_7429,The powder blue color is beautiful! They are comfortable and practical.,"April 28, 2022",5.0
croc_review_7430,"The previous size, 11, had been waaaaay too big. We ordered another pair one size smaller, 10, which were significantly smaller. I wish there was a middle ground.","June 25, 2022",3.0
croc_review_7431,"The product and service was great, but they're about a half size too small unfortunately.","December 17, 2021",3.0
croc_review_7432,The product came in perfect condition. Exactly what I expected!! I was given a coupon after my purchase. I will definitely be buying more!,"August 3, 2022",5.0
croc_review_7434,The product color is much darker than the picture shows.,"March 12, 2023",1.0
croc_review_7435,"The product gave me blisters on my feet, so I took them to an authorized store to get a full refund, and they only exchanged them because they were used. My question is, how else could I know the effect on my feet unless I use them?","August 10, 2022",1.0
croc_review_7437,"The product is fine, but the fit is disappointing. I ordered both a sandal and a clog size 9 (11 wide) a few weeks ago (my standard length). Although the sandal fit well, the clog was too large - I gave it to a friend for whom it fit well. Then I ordered the next size down, size 8 (10 wide), which was too small. Unclear from the website if I can return it (does trying them on mean that they are no longer ""unworn""? them?).... my guess is that my ideal clog size would be 9/10...","February 5, 2022",2.0
croc_review_7440,"The product is good, and it came in good condition.","July 4, 2023",5.0
croc_review_7442,"The product is good, but when shipped, the crocs came dented inward on the top of the foot. I hope this will fix itself before Christmas because these are a gift. They are not shipped in an individual box.","December 13, 2021",3.0
croc_review_7443,"The product is good, like always. I got them for a girl, but we stopped talking, so that sucks. That's why I gave four stars. But overall, I'd definitely buy again.","December 8, 2021",4.0
croc_review_7445,"The product is great! The problem is that my son was supposed to get a discount because of his Planet Fitness membership, but it didn't show up at checkout.","August 9, 2022",5.0
croc_review_7448,"The product is great. The only problem is I had to buy an odd pink (fushia) color because all the others were sold out. Luckily, I found something to match them, otherwise I'd be returning them.","April 6, 2022",4.0
croc_review_7453,"The product is used daily. Nice and comfortable; the color was a tad bit darker than the picture but still nice. Overall, I love them!","December 5, 2022",5.0
croc_review_7454,"The product is very comfortable, cool, and versatile.","April 19, 2023",5.0
croc_review_7456,"The product ran a little big, but it allowed for room for growth for my son. He wears it to the gym, so it's easy to take on and off when he's rolling on the mats.","August 8, 2022",4.0
croc_review_7459,"The product was everything, and I will always shop with the Crocs website.","April 28, 2021",5.0
croc_review_7460,"The product was fine, but the customer service was downright horrible! This department needs retraining!","February 21, 2023",4.0
croc_review_7462,"The product was of good quality, however, the price was a bit high.","May 4, 2022",3.0
croc_review_7464,The product was purchased for my son. He claims that the product is very comfortable.,"August 25, 2021",5.0
croc_review_7466,The product was so off from the photo shown ; brown crocs look more black; they are definitely a big disappointment.,"August 30, 2021",1.0
croc_review_7467,"The product was terrible, so I sent it back. It was way to big for a size 10.","May 16, 2021",1.0
croc_review_7468,The product was well made and arrived quickly.,"July 28, 2021",5.0
croc_review_7469,The purchase was for a gift.,"December 16, 2021",5.0
croc_review_7473,The purples are awesome. Such a fun color.,"February 27, 2023",5.0
croc_review_7472,"The purple is so pretty, and they are very comfortable.","December 10, 2022",5.0
croc_review_7475,The red clog is exactly the color & shade of red that was described! Pete fever fits & comfort that my 14 year old boy expected!,"August 2, 2021",5.0
croc_review_7476,"The red ran smaller than the floral ones, which were perfect. Now I have to return.","July 5, 2021",3.0
croc_review_7477,"The ridges inside hurt my feet when I don't wear socks, but they're pretty comfortable with socks. My puppy chewed up one of the shoes the first day I got it, so he gave it a ten out of ten too.","May 6, 2021",4.0
croc_review_7478,"The right color, size, and they're able to hold the jibbitz.","April 21, 2021",5.0
croc_review_7479,"The right one fit perfectly; the left was too small, so I got sent another pair, and the same thing happened.","August 24, 2021",1.0
croc_review_7480,"The right shoe felt a little tight at first, but after a day wearing them, it felt good.","September 22, 2022",5.0
croc_review_7483,The rubber seems to be stiffer than my previous pair of Crocs. The dimples that your foot rests on are not very comfortable.,"July 16, 2021",3.0
croc_review_7484,The rubber that it was made with is softer than the usual croc. They make my feet happy!,"April 27, 2021",5.0
croc_review_7486,The same great Croc product! Comfortable and feel so good to wear! I am addicted to Crocs!,"November 28, 2021",5.0
croc_review_7489,"The sandal felt narrow/ smaller than the exact size I replaced. I noticed that there is a little ""M"" on the bottom of this sandal that was not on the bottom of the one that I had purchased from a sporting good store. I am wondering if the ""M"" stands for medium width or something like that. In any event, the sandal is loosening, and I have opted to keep it.","April 21, 2021",3.0
croc_review_7493,The seem to be too large for me...I would like to return them...,"December 16, 2021",2.0
croc_review_7495,The seller was great; the only thing was I thought I would get an email with my order# and didn't.,"December 4, 2021",5.0
croc_review_7494,"The seller was great. Returns were easy. Unfortunately, the clogs were not for me. Too big, and the footbed was uncomfortable. I bought a drugstore brand many years ago for under $10 that I still love. I was trying to get a different color.","December 3, 2021",3.0
croc_review_7496,"The service is impeccable! I got these as a gift, and they were too big. Within 24 hours, they had shipped me a smaller size, and I love them.","February 18, 2011",5.0
croc_review_7498,"The service is very good, excellent.","April 8, 2023",5.0
croc_review_7497,"The service is very good, excellent and good quality items.","April 16, 2023",5.0
croc_review_7499,The service is very good; excellent items; good quality. Thanks,"April 10, 2023",5.0
croc_review_7500,"The service was AMAZING, and the shipping was even better. I highly recommend it.","April 14, 2021",5.0
croc_review_7501,"The shipping is always fast, and the arrival is always ready to wear out the pack!","May 29, 2021",5.0
croc_review_7505,"The shoe is not as wide as the other pair we have. They also seem to be a half size smaller than the other pair of the same size we own. It was very awkward. Instead of online ordering now, we have to go into a store. Which is annoying because of the Covid issues and I have cancer. So, going to the store is a big deal for me.","January 10, 2022",2.0
